questionUid,sourceJsPath,examId,id,displayNo,sourceOrdinal,curriculumVersion,standardCourse,standardUnitKey,standardUnit,standardUnitOrder,subUnitKey,subUnit,subUnitConfidence,subUnitClassificationDepth,questionType,layoutTag,wide,tags,contentHash,choicesHash,answerHash,solutionHash,problemImageRef,problemImageHash,solutionImageRef,solutionImageHash,inlineSvgCount,sourceValidityStatus,independentAnswer,answerParity,solutionQualityStatus,curriculumStatus,visualRequirement,visualRequirementCandidate,visualReasonCode,visualMarkers,visualType,problemVisualSufficiency,scalePolicy,existingSvgStatus,svgRepairStatus,factObligationSet,expectedFactHash,observedFactHash,numericParity,semanticParity,styleLintStatus,renderStatus,metadataStatus,metadataReason,finalVerdict,evidenceRef,assetRefs,questionIndexParity,qKey,sourceFileSha256,solutionPresent,answerValue,scopeStatus,sharedAssetUid,dependencyQuestionUids,dependencyClosureStatus
archive/exams/original/high/h1/1final/23_복성고_1학기_기말_고1_기출.js|23_복성고_1학기_기말_고1_기출|2,archive/exams/original/high/h1/1final/23_복성고_1학기_기말_고1_기출.js,23_복성고_1학기_기말_고1_기출,2,2,2,2015,수학(상),H15-SA-08,여러 가지 부등식,8,H15-SA-08-INEQUALITY_BASIC,부등식의 풀이,category_or_cue_inferred,complete_category,객관식,grid,false,객관식|절댓값|부등식|정수조건|개수세기,985d851a3d67dfa06d688a368f1c61e268f566c7e4fcb1df602ff53c2141779f,c8cb7a3252bcd8b6450899f3da09f1f91649e04584a833aa1d645ecfebd2f9ad,0bdef091c479702584f065d3a3714f8a76f851b3f0cf10912f345a5dd930b0a8,d6eb113b1138f3b500741261c98bb640646691c0de99dade282c0e882fe3c368,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_OPTIONAL,SVG_OPTIONAL,,,NONE,NO_PROBLEM_VISUAL,N/A,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/23_복성고_1학기_기말_고1_기출.js|23_복성고_1학기_기말_고1_기출|2,,INDEX_RECORD_PRESENT,original/high/h1/1final/23_복성고_1학기_기말_고1_기출.js_2,97025c9ab5909585fae7a3e1a0b6c3f091416fbc49d6125d7a69a64581c55589,true,⑤,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/23_복성고_1학기_기말_고1_기출.js|23_복성고_1학기_기말_고1_기출|7,archive/exams/original/high/h1/1final/23_복성고_1학기_기말_고1_기출.js,23_복성고_1학기_기말_고1_기출,7,7,7,2015,수학(상),H15-SA-08,여러 가지 부등식,8,H15-SA-08-SYSTEM_INEQUALITY,연립부등식,category_or_cue_inferred,complete_category,객관식,grid,false,객관식|연립부등식|실수조건|최댓값,bbcf5621758b66efdb78564f22857179d2d3fddae4f3edc556eda6e5a824d539,a36f78224679041e0fe569d8e632c541817184c6bee7571722856a7c6719ebce,973d2fd2f97e26a666f403b12da6d87e527985b36bcf4ff0a47c7e7e8c36321a,ca6dedefe72fc9f1d9ef87b6ec3a149b8236ba6890dc00f9b3346d05e17aaa21,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_OPTIONAL,SVG_OPTIONAL,,,NONE,NO_PROBLEM_VISUAL,N/A,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/23_복성고_1학기_기말_고1_기출.js|23_복성고_1학기_기말_고1_기출|7,,INDEX_RECORD_PRESENT,original/high/h1/1final/23_복성고_1학기_기말_고1_기출.js_7,97025c9ab5909585fae7a3e1a0b6c3f091416fbc49d6125d7a69a64581c55589,true,①,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/23_복성고_1학기_기말_고1_기출.js|23_복성고_1학기_기말_고1_기출|9,archive/exams/original/high/h1/1final/23_복성고_1학기_기말_고1_기출.js,23_복성고_1학기_기말_고1_기출,9,9,9,2015,수학(상),H15-SA-08,여러 가지 부등식,8,H15-SA-08-INEQUALITY_BASIC,부등식의 풀이,category_or_cue_inferred,complete_category,객관식,grid,false,객관식|이차부등식|항상성립|범위,acbb8f95404103c4e95c3e7c965d6e84a98bbc114872222e8e6442a0f46a1bea,98cda60df6a69aaaa2168aff6f43d7556742bf0fda7becae10f7c91bffb6cc89,dfde05a3668030e99ca64d8d4ae5f6b64c7a87cee61c0ba43904b92ef210191d,1bf0a11439a25fb27fbc151060a7eb2fa294d7fafdf0e64c95462df755dbf2a2,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_OPTIONAL,SVG_OPTIONAL,,,NONE,NO_PROBLEM_VISUAL,N/A,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/23_복성고_1학기_기말_고1_기출.js|23_복성고_1학기_기말_고1_기출|9,,INDEX_RECORD_PRESENT,original/high/h1/1final/23_복성고_1학기_기말_고1_기출.js_9,97025c9ab5909585fae7a3e1a0b6c3f091416fbc49d6125d7a69a64581c55589,true,②,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/23_복성고_1학기_기말_고1_기출.js|23_복성고_1학기_기말_고1_기출|16,archive/exams/original/high/h1/1final/23_복성고_1학기_기말_고1_기출.js,23_복성고_1학기_기말_고1_기출,16,16,16,2015,수학(상),H15-SA-08,여러 가지 부등식,8,H15-SA-08-INEQUALITY_APPLICATION,부등식의 활용,category_or_cue_inferred,complete_category,객관식,grid,false,객관식|연립이차부등식|정수조건|자연수조건|개수세기,7c17295ffa8868449755d541b93ee789a48095f7d46947d16c563c49367b1916,d4fecaa554f9eb32d535bea341fc49f80f51644d94bf2bed6d3ea4e911f152fc,b15be6cb71072b84f7e1e198ce023fc5bb8b1e625335904ddcf3cffcd8b7312b,826cb01862303188e1f62bb65a64343da2dc38e478cab9093e2cbaad47cfde80,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_OPTIONAL,SVG_OPTIONAL,,,NONE,NO_PROBLEM_VISUAL,N/A,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/23_복성고_1학기_기말_고1_기출.js|23_복성고_1학기_기말_고1_기출|16,,INDEX_RECORD_PRESENT,original/high/h1/1final/23_복성고_1학기_기말_고1_기출.js_16,97025c9ab5909585fae7a3e1a0b6c3f091416fbc49d6125d7a69a64581c55589,true,③,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/23_순천여고_1학기_기말_고1_기출.js|23_순천여고_1학기_기말_고1_기출|7,archive/exams/original/high/h1/1final/23_순천여고_1학기_기말_고1_기출.js,23_순천여고_1학기_기말_고1_기출,7,7,7,2015,수학(상),H15-SA-08,여러 가지 부등식,8,H15-SA-08-INEQUALITY_BASIC,부등식의 풀이,category_or_cue_inferred,complete_category,객관식,grid,false,,e324051c3417493f536e362d2df9612a18ad6c61bd4b4b352225be14426c10f0,7e62c1941dcae510f66e790e3317dc47db08756f62b66476d8e6a24d02020c72,d41ea6521f53fb3dfa10cf72e2932f4405d9c999fa422cdc840d25d57e90dd34,580cbf96c9dcc4ccdd3f85266618828fd6f2cf65ee6b9309f8dc13d206cc3bd5,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_REQUIRED_MISSING,SVG_REQUIRED_MISSING,GRAPH_OR_FUNCTION_STRUCTURE,,GRAPH_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/23_순천여고_1학기_기말_고1_기출.js|23_순천여고_1학기_기말_고1_기출|7,,INDEX_RECORD_PRESENT,original/high/h1/1final/23_순천여고_1학기_기말_고1_기출.js_7,19e4cd9a1bbb6207b1d172298be76c4cdfcac65ca26b2ddc3e28ad06a393cd9d,true,④,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/23_제일고_1학기_기말_고1_기출.js|23_제일고_1학기_기말_고1_기출|4,archive/exams/original/high/h1/1final/23_제일고_1학기_기말_고1_기출.js,23_제일고_1학기_기말_고1_기출,4,4,4,2015,수학(상),H15-SA-08,여러 가지 부등식,8,H15-SA-08-INEQUALITY_BASIC,부등식의 풀이,category_or_cue_inferred,complete_category,객관식,grid,false,객관식|연립부등식|범위,b9d2dbe1133c44ee5746a7725a2f87d785e2b9c205e74750c93f6b49eb4e4e71,3cc19e370a6671b60f17396fd032ed6593aa1547f8af80d6ab8d949018911b5e,0bdef091c479702584f065d3a3714f8a76f851b3f0cf10912f345a5dd930b0a8,260d8c80556b32485e3c224aae86b63428ec65ec464457140cdeb068348b4527,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_OPTIONAL,SVG_OPTIONAL,,,NONE,NO_PROBLEM_VISUAL,N/A,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/23_제일고_1학기_기말_고1_기출.js|23_제일고_1학기_기말_고1_기출|4,,INDEX_RECORD_PRESENT,original/high/h1/1final/23_제일고_1학기_기말_고1_기출.js_4,40d505e56bdf2bd76df68db0f6ef5c69a00e2677a3899eec811ab109b49a9b4a,true,⑤,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/23_제일고_1학기_기말_고1_기출.js|23_제일고_1학기_기말_고1_기출|6,archive/exams/original/high/h1/1final/23_제일고_1학기_기말_고1_기출.js,23_제일고_1학기_기말_고1_기출,6,6,6,2015,수학(상),H15-SA-08,여러 가지 부등식,8,H15-SA-08-ABSOLUTE_INEQUALITY,절댓값 부등식,category_or_cue_inferred,complete_category,객관식,grid,false,객관식|절댓값|부등식|정수조건|경우분류,7f19d9fd62a0c9aa578e519cc843d7269f7f2562b58aed42d5bb248d78ea09b2,3cc19e370a6671b60f17396fd032ed6593aa1547f8af80d6ab8d949018911b5e,b15be6cb71072b84f7e1e198ce023fc5bb8b1e625335904ddcf3cffcd8b7312b,3ac08e3c1d97dfb9295f4cfe88cd95ecf984fc6cf6a3be3e7d66e31ac5755350,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_OPTIONAL,SVG_OPTIONAL,,,NONE,NO_PROBLEM_VISUAL,N/A,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/23_제일고_1학기_기말_고1_기출.js|23_제일고_1학기_기말_고1_기출|6,,INDEX_RECORD_PRESENT,original/high/h1/1final/23_제일고_1학기_기말_고1_기출.js_6,40d505e56bdf2bd76df68db0f6ef5c69a00e2677a3899eec811ab109b49a9b4a,true,③,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js|23_팔마고_1학기_기말_고1_기출|7,archive/exams/original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js,23_팔마고_1학기_기말_고1_기출,7,7,7,2015,수학(상),H15-SA-08,여러 가지 부등식,8,H15-SA-08-QUADRATIC_INEQUALITY,이차부등식,category_or_cue_inferred,complete_category,객관식,grid,false,객관식|이차부등식|판별식|정수조건,810b085e623947720122b744413b7796badaa09c1d14ad38fe7f3b0422757669,a3df0ff132a92beb0688aa32aa24e81cf04558b945e21e98565e21772d8657e3,b15be6cb71072b84f7e1e198ce023fc5bb8b1e625335904ddcf3cffcd8b7312b,1398aa934a8d620b0452a9db86ea97d7533dc4d74f73c2caae693589b5f32f09,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_REQUIRED_MISSING,SVG_REQUIRED_MISSING,GRAPH_OR_FUNCTION_STRUCTURE,,GRAPH_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js|23_팔마고_1학기_기말_고1_기출|7,,INDEX_RECORD_PRESENT,original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js_7,0536598d92911264aa13ff7ba0b7c3e90ec2c26edd45137b78bcac71faab4c07,true,③,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js|23_팔마고_1학기_기말_고1_기출|9,archive/exams/original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js,23_팔마고_1학기_기말_고1_기출,9,9,9,2015,수학(상),H15-SA-08,여러 가지 부등식,8,H15-SA-08-INEQUALITY_APPLICATION,부등식의 활용,rule_inferred,complete_rule,객관식,grid,false,객관식|부등식활용|자연수조건,281ebf24bce6ab33c717f750fafb71590cfcd4f1573a9e4a99baf69c85b97b7c,ebb443eccdb14874856e0eb5c7b00fa4c968eb3566927473c4dc87d7b7b4719a,0bdef091c479702584f065d3a3714f8a76f851b3f0cf10912f345a5dd930b0a8,f06743d55ec70d38ce28c5b6452962040c8d1257b369fc5e3515b2f754966e08,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_REQUIRED_MISSING,SVG_REQUIRED_MISSING,TABLE_OR_MATRIX_STRUCTURE,,VISUAL_CANDIDATE,NO_PROBLEM_VISUAL,SCHEMATIC_OR_REVIEW,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js|23_팔마고_1학기_기말_고1_기출|9,,INDEX_RECORD_PRESENT,original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js_9,0536598d92911264aa13ff7ba0b7c3e90ec2c26edd45137b78bcac71faab4c07,true,⑤,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js|23_팔마고_1학기_기말_고1_기출|10,archive/exams/original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js,23_팔마고_1학기_기말_고1_기출,10,10,10,2015,수학(상),H15-SA-08,여러 가지 부등식,8,H15-SA-08-SYSTEM_INEQUALITY,연립부등식,category_or_cue_inferred,complete_category,객관식,grid,false,객관식|연립부등식|가우스기호,6a10d17b1c93575587fb6d9f1c9b8096b4016c61564384f023b2fdb4db2b044a,86557bb232bf25d73f22ba9b1068663091792f874c54a94860fe08a558986211,dfde05a3668030e99ca64d8d4ae5f6b64c7a87cee61c0ba43904b92ef210191d,ab360f417becfe0ad9fee8e18b110b2eed87bd6839ecafa0798d9b1434745c0b,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_OPTIONAL,SVG_OPTIONAL,,,NONE,NO_PROBLEM_VISUAL,N/A,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js|23_팔마고_1학기_기말_고1_기출|10,,INDEX_RECORD_PRESENT,original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js_10,0536598d92911264aa13ff7ba0b7c3e90ec2c26edd45137b78bcac71faab4c07,true,②,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js|23_팔마고_1학기_기말_고1_기출|13,archive/exams/original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js,23_팔마고_1학기_기말_고1_기출,13,13,13,2015,수학(상),H15-SA-08,여러 가지 부등식,8,H15-SA-08-INEQUALITY_BASIC,부등식의 풀이,category_or_cue_inferred,complete_category,객관식,grid,false,객관식|절댓값부등식|정수조건,6806a80c061057e88d37983caa0b6eecba9a4416ccf25e540c69b30748189205,e0d97c9019866472897be616b4b44634dd3f90c486dd75fb0aa9593501c65aef,d41ea6521f53fb3dfa10cf72e2932f4405d9c999fa422cdc840d25d57e90dd34,165d3e805960129923798b5483735310b038ae26cef81d3ddc48342bdd2c36e4,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_OPTIONAL,SVG_OPTIONAL,,,NONE,NO_PROBLEM_VISUAL,N/A,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js|23_팔마고_1학기_기말_고1_기출|13,,INDEX_RECORD_PRESENT,original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js_13,0536598d92911264aa13ff7ba0b7c3e90ec2c26edd45137b78bcac71faab4c07,true,④,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js|23_팔마고_1학기_기말_고1_기출|15,archive/exams/original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js,23_팔마고_1학기_기말_고1_기출,15,15,15,2015,수학(상),H15-SA-08,여러 가지 부등식,8,H15-SA-08-INEQUALITY_APPLICATION,부등식의 활용,category_or_cue_inferred,complete_category,객관식,grid,false,객관식|부등식활용|소금물,9b53cf5a22ceba1cad331ed687ffb10955bad4a1db6dea9716cf802208790ac7,13c20a1eb96fa8f59e0ff8b86175860e3d61a3c835ae6a2269d5062d40da2b18,973d2fd2f97e26a666f403b12da6d87e527985b36bcf4ff0a47c7e7e8c36321a,d75193e45a2ba4d9157bb4af5b42cbc906d2307b7f80a84e78188706678ad3d2,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_OPTIONAL,SVG_OPTIONAL,,,NONE,NO_PROBLEM_VISUAL,N/A,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js|23_팔마고_1학기_기말_고1_기출|15,,INDEX_RECORD_PRESENT,original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js_15,0536598d92911264aa13ff7ba0b7c3e90ec2c26edd45137b78bcac71faab4c07,true,①,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js|23_팔마고_1학기_기말_고1_기출|20,archive/exams/original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js,23_팔마고_1학기_기말_고1_기출,20,20,20,2015,수학(상),H15-SA-08,여러 가지 부등식,8,H15-SA-08-INEQUALITY_BASIC,부등식의 풀이,category_or_cue_inferred,complete_category,서술형,grid,false,서술형|절댓값부등식|구간분류,678ff626a84f7c6a76d7afa76226bb8b74c24a86931d9bb1cb2a216336d8a1d4,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,5d4880c1ef92365abbc76b0d2f00a7fc097d4a4aede963622f9f882e2cd15c8f,7a99f4dcc1b03fe78bfb473f07ce5e79b634994e168c2b9e71784d6f5c514052,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_OPTIONAL,SVG_OPTIONAL,,,NONE,NO_PROBLEM_VISUAL,N/A,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js|23_팔마고_1학기_기말_고1_기출|20,,INDEX_RECORD_PRESENT,original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js_20,0536598d92911264aa13ff7ba0b7c3e90ec2c26edd45137b78bcac71faab4c07,true,$x\lt-\dfrac{5}{2}$ 또는 $x\gt\dfrac{5}{2}$,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/24_금당고_1학기_기말_고1_기출.js|24_금당고_1학기_기말_고1_기출|1,archive/exams/original/high/h1/1final/24_금당고_1학기_기말_고1_기출.js,24_금당고_1학기_기말_고1_기출,1,1,1,2015,수학(상),H15-SA-08,여러 가지 부등식,8,H15-SA-08-EQUATION_BASIC,방정식의 풀이,category_or_cue_inferred,complete_category,객관식,grid,false,,d4740b69fa830a8aeacd432774087b94d90c1fddadc70df789790c2317492ec8,ff782081a4cc25de5ebd8fdb3b10e93e0a2a8b181fb4cabb15c6d4c8f83c7224,b15be6cb71072b84f7e1e198ce023fc5bb8b1e625335904ddcf3cffcd8b7312b,15b7ad288a170a1b20314550d8773ada023527cc257e54dd7d69cc37dbaa1337,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_REQUIRED_MISSING,SVG_REQUIRED_MISSING,GRAPH_OR_FUNCTION_STRUCTURE,,GRAPH_CANDIDATE,NO_PROBLEM_VISUAL,REVIEW_REQUIRED,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/24_금당고_1학기_기말_고1_기출.js|24_금당고_1학기_기말_고1_기출|1,,INDEX_RECORD_PRESENT,original/high/h1/1final/24_금당고_1학기_기말_고1_기출.js_1,7240952c798ac9650218ce775dee041b4040d9b5db0e3e072906b84d4c281580,true,③,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/24_금당고_1학기_기말_고1_기출.js|24_금당고_1학기_기말_고1_기출|18,archive/exams/original/high/h1/1final/24_금당고_1학기_기말_고1_기출.js,24_금당고_1학기_기말_고1_기출,18,18,18,2015,수학(상),H15-SA-08,여러 가지 부등식,8,H15-SA-08-SYSTEM_INEQUALITY,연립부등식,category_or_cue_inferred,complete_category,서술형,grid,false,,0401d89230f91f67328223e658723447157c87a102f0dc8e5ef3d74ef0fd0560,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,db829f716ef2a33bbc4ad39dd3da6d42e6e40cb0530c59df06dd90d25408e9aa,20773da6e9538d5d4a14c768896cea1797276e46dd84bccb344dfe28c01cc900,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_OPTIONAL,SVG_OPTIONAL,,,NONE,NO_PROBLEM_VISUAL,N/A,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/24_금당고_1학기_기말_고1_기출.js|24_금당고_1학기_기말_고1_기출|18,,INDEX_RECORD_PRESENT,original/high/h1/1final/24_금당고_1학기_기말_고1_기출.js_18,7240952c798ac9650218ce775dee041b4040d9b5db0e3e072906b84d4c281580,true,$-3$,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/24_매산고_1학기_기말_고1_기출.js|24_매산고_1학기_기말_고1_기출|1,archive/exams/original/high/h1/1final/24_매산고_1학기_기말_고1_기출.js,24_매산고_1학기_기말_고1_기출,1,1,1,2015,수학(상),H15-SA-08,여러 가지 부등식,8,H15-SA-08-INEQUALITY_BASIC,부등식의 풀이,category_or_cue_inferred,complete_category,객관식,grid,false,객관식|부등식|정수조건|개수세기,f535ab6c863bbd446c5f3d7d57ac5c7765a5b36a5172e8154955796013841861,3cc19e370a6671b60f17396fd032ed6593aa1547f8af80d6ab8d949018911b5e,dfde05a3668030e99ca64d8d4ae5f6b64c7a87cee61c0ba43904b92ef210191d,90ee973c002180315a586567a82a523fa49c24502da6f79b1e5dfdc65c51b31d,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_OPTIONAL,SVG_OPTIONAL,,,NONE,NO_PROBLEM_VISUAL,N/A,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/24_매산고_1학기_기말_고1_기출.js|24_매산고_1학기_기말_고1_기출|1,,INDEX_RECORD_PRESENT,original/high/h1/1final/24_매산고_1학기_기말_고1_기출.js_1,2eadfbee7666dece7241c576d98571d62221da570c665cf63364fb8e3105d7f3,true,②,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
archive/exams/original/high/h1/1final/24_매산고_1학기_기말_고1_기출.js|24_매산고_1학기_기말_고1_기출|2,archive/exams/original/high/h1/1final/24_매산고_1학기_기말_고1_기출.js,24_매산고_1학기_기말_고1_기출,2,2,2,2015,수학(상),H15-SA-08,여러 가지 부등식,8,H15-SA-08-QUADRATIC_INEQUALITY,이차부등식,category_or_cue_inferred,complete_category,객관식,grid,false,객관식|이차부등식|계수비교,7813a56af5f271ffaaede585b4faca425fefe4ed554bc16fa80b3860bae0ca9d,1b0ece4589b53a6b4e467a7c1bbd0a26f92596985aaa44a583300495dc37bb72,d41ea6521f53fb3dfa10cf72e2932f4405d9c999fa422cdc840d25d57e90dd34,38b5278c843ae59a6af73d852adbf58d8517a853354f48a928fce840ed4a0ea9,,,,,0,LOADED_VM,,NOT_STARTED,NOT_STARTED,NOT_STARTED,SVG_OPTIONAL,SVG_OPTIONAL,,,NONE,NO_PROBLEM_VISUAL,N/A,NONE,NOT_STARTED,,,,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_TESTED,PASS,canonical_and_compiled_master_match,INVENTORY_PENDING,01_scope_inventory.csv#archive/exams/original/high/h1/1final/24_매산고_1학기_기말_고1_기출.js|24_매산고_1학기_기말_고1_기출|2,,INDEX_RECORD_PRESENT,original/high/h1/1final/24_매산고_1학기_기말_고1_기출.js_2,2eadfbee7666dece7241c576d98571d62221da570c665cf63364fb8e3105d7f3,true,④,IN_SCOPE_FORWARD,,,CLOSED_NO_SHARED_ASSET
